Datetime,ID,Type
2008-01-04T17:04,33,prox-out-classified
2008-01-04T17:04,40,prox-out-classified
2008-01-04T17:05,0,prox-out-classified
2008-01-04T17:07,31,prox-in-building
2008-01-04T17:10,12,prox-in-building
2008-01-04T17:15,14,prox-out-classified
2008-01-04T17:16,32,prox-out-classified
2008-01-04T17:17,55,prox-in-classified
2008-01-04T17:18,51,prox-out-classified
2008-01-04T17:20,16,prox-out-classified
2008-01-04T17:20,29,prox-out-classified
2008-01-04T17:22,58,prox-out-classified
2008-01-04T17:25,47,prox-out-classified
2008-01-04T17:26,52,prox-out-classified
2008-01-04T17:28,15,prox-out-classified
2008-01-04T17:30,53,prox-in-classified
2008-01-04T17:31,46,prox-in-classified
2008-01-04T17:31,26,prox-out-classified
2008-01-04T17:33,6,prox-in-classified
2008-01-04T17:34,37,prox-in-classified
2008-01-04T17:34,57,prox-in-classified
2008-01-04T17:40,21,prox-in-classified
2008-01-04T17:41,59,prox-out-classified
2008-01-04T17:42,4,prox-out-classified
2008-01-04T17:42,46,prox-out-classified
2008-01-04T17:43,57,prox-out-classified
2008-01-04T17:44,2,prox-in-classified
2008-01-04T17:44,11,prox-in-classified
2008-01-04T17:45,36,prox-out-classified
2008-01-04T17:46,53,prox-out-classified
2008-01-04T17:49,10,prox-out-classified
2008-01-04T17:53,5,prox-out-classified
2008-01-04T17:55,23,prox-out-classified
2008-01-04T17:58,27,prox-out-classified
2008-01-04T17:59,37,prox-out-classified
2008-01-04T17:59,7,prox-in-classified
2008-01-04T17:59,1,prox-in-classified
2008-01-04T18:01,7,prox-out-classified
2008-01-04T18:02,34,prox-in-classified
2008-01-04T18:04,15,prox-in-classified
2008-01-04T18:04,20,prox-in-classified
2008-01-04T18:06,55,prox-out-classified
2008-01-04T18:07,15,prox-out-classified
2008-01-04T18:10,1,prox-out-classified
2008-01-04T18:11,20,prox-out-classified
2008-01-04T18:12,11,prox-out-classified
2008-01-04T18:15,43,prox-in-classified
2008-01-04T18:19,6,prox-out-classified
2008-01-04T18:19,11,prox-in-classified
2008-01-04T18:19,21,prox-out-classified
2008-01-04T18:21,11,prox-out-classified
2008-01-04T18:25,2,prox-out-classified
2008-01-04T18:25,14,prox-in-classified
2008-01-04T18:28,9,prox-out-classified
2008-01-04T18:29,34,prox-out-classified
2008-01-04T18:38,14,prox-out-classified
2008-01-04T18:48,47,prox-in-classified
2008-01-04T18:51,3,prox-in-classified
2008-01-04T18:54,43,prox-out-classified
2008-01-04T18:55,3,prox-out-classified
2008-01-04T18:57,25,prox-in-classified
2008-01-04T18:59,25,prox-out-classified
2008-01-04T19:00,13,prox-in-classified
2008-01-04T19:34,47,prox-out-classified
2008-01-04T19:38,13,prox-out-classified
2008-01-04T19:57,12,prox-in-classified
2008-01-04T20:02,25,prox-in-classified
2008-01-04T20:20,25,prox-out-classified
2008-01-04T20:23,12,prox-out-classified
2008-01-05T08:21,41,prox-in-building
2008-01-05T09:11,38,prox-in-building
2008-01-05T09:15,32,prox-in-building
2008-01-05T09:19,41,prox-in-classified
2008-01-05T09:33,41,prox-out-classified
2008-01-05T09:47,24,prox-in-building
2008-01-05T10:37,32,prox-in-classified
2008-01-05T10:59,24,prox-in-classified
2008-01-05T11:14,32,prox-out-classified
2008-01-05T11:24,24,prox-out-classified
2008-01-05T11:28,32,prox-in-classified
2008-01-05T11:45,41,prox-in-classified
2008-01-05T11:58,24,prox-in-classified
2008-01-05T12:18,41,prox-out-classified
2008-01-05T12:42,38,prox-in-classified
2008-01-05T12:47,32,prox-out-classified
2008-01-05T12:52,24,prox-out-classified
2008-01-05T13:12,38,prox-out-classified
2008-01-05T13:30,24,prox-in-classified
2008-01-05T13:38,24,prox-out-classified
2008-01-05T14:24,38,prox-in-building
2008-01-06T07:21,8,prox-in-building
2008-01-06T08:31,51,prox-in-building
2008-01-06T08:41,36,prox-in-building
2008-01-06T09:22,8,prox-in-classified
2008-01-06T09:55,8,prox-out-classified
2008-01-06T11:19,51,prox-in-classified
2008-01-06T11:22,36,prox-in-classified
2008-01-06T11:44,51,prox-out-classified
2008-01-06T12:04,36,prox-out-classified
2008-01-06T12:22,36,prox-in-classified
2008-01-06T12:32,36,prox-out-classified
2008-01-06T13:33,36,prox-in-building
2008-01-06T14:02,51,prox-in-building
2008-01-07T07:12,17,prox-in-building
2008-01-07T07:35,8,prox-in-building
2008-01-07T07:43,42,prox-in-building
2008-01-07T07:43,39,prox-in-building
2008-01-07T07:46,17,prox-in-classified
2008-01-07T07:47,18,prox-in-building
2008-01-07T07:52,56,prox-in-building
2008-01-07T07:57,42,prox-in-classified
2008-01-07T07:57,1,prox-in-building
2008-01-07T07:58,49,prox-in-building
2008-01-07T07:58,35,prox-in-building
2008-01-07T08:03,40,prox-in-building
2008-01-07T08:06,28,prox-in-building
2008-01-07T08:07,41,prox-in-building
2008-01-07T08:11,55,prox-in-building
2008-01-07T08:16,45,prox-in-building
2008-01-07T08:25,18,prox-in-classified
2008-01-07T08:30,9,prox-in-building
2008-01-07T08:32,58,prox-in-building
2008-01-07T08:37,42,prox-out-classified
2008-01-07T08:40,16,prox-in-building
2008-01-07T08:41,50,prox-in-building
2008-01-07T08:42,51,prox-in-building
2008-01-07T08:45,17,prox-out-classified
2008-01-07T08:48,34,prox-in-building
2008-01-07T08:49,30,prox-in-building
2008-01-07T08:49,22,prox-in-building
2008-01-07T08:49,29,prox-in-building
2008-01-07T08:50,15,prox-in-building
2008-01-07T08:52,18,prox-out-classified
2008-01-07T08:55,42,prox-in-classified
2008-01-07T08:56,5,prox-in-building
2008-01-07T08:56,4,prox-in-building
2008-01-07T08:59,19,prox-in-building
2008-01-07T09:01,36,prox-in-building
2008-01-07T09:04,53,prox-in-building
2008-01-07T09:07,10,prox-in-building
2008-01-07T09:10,14,prox-in-building
2008-01-07T09:12,32,prox-in-building
2008-01-07T09:17,7,prox-in-building
2008-01-07T09:18,21,prox-in-building
2008-01-07T09:19,9,prox-in-classified
2008-01-07T09:19,42,prox-out-classified
2008-01-07T09:20,0,prox-in-building
2008-01-07T09:21,54,prox-in-building
2008-01-07T09:25,33,prox-in-building
2008-01-07T09:26,37,prox-in-building
2008-01-07T09:26,47,prox-in-building
2008-01-07T09:28,46,prox-in-building
2008-01-07T09:30,38,prox-in-building
2008-01-07T09:32,23,prox-in-building
2008-01-07T09:33,10,prox-in-classified
2008-01-07T09:35,34,prox-in-classified
2008-01-07T09:35,52,prox-in-building
2008-01-07T09:36,3,prox-in-building
2008-01-07T09:36,40,prox-in-classified
2008-01-07T09:37,26,prox-in-building
2008-01-07T09:38,5,prox-in-classified
2008-01-07T09:39,13,prox-in-building
2008-01-07T09:40,5,prox-out-classified
2008-01-07T09:43,24,prox-in-building
2008-01-07T09:51,4,prox-in-classified
2008-01-07T09:52,57,prox-in-building
2008-01-07T09:52,45,prox-in-classified
2008-01-07T09:52,8,prox-in-building
2008-01-07T09:54,41,prox-in-classified
2008-01-07T09:55,9,prox-out-classified
2008-01-07T09:56,2,prox-in-building
2008-01-07T09:56,58,prox-in-classified
2008-01-07T09:57,11,prox-in-building
2008-01-07T09:58,56,prox-in-classified
2008-01-07T10:04,35,prox-in-classified
2008-01-07T10:04,41,prox-out-classified
2008-01-07T10:05,34,prox-out-classified
2008-01-07T10:06,36,prox-in-classified
2008-01-07T10:07,41,prox-in-classified
2008-01-07T10:07,4,prox-out-classified
2008-01-07T10:07,22,prox-in-classified
2008-01-07T10:11,51,prox-in-classified
2008-01-07T10:13,14,prox-in-classified
2008-01-07T10:13,45,prox-out-classified
2008-01-07T10:15,56,prox-out-classified
2008-01-07T10:15,28,prox-in-classified
2008-01-07T10:18,26,prox-in-classified
2008-01-07T10:19,59,prox-in-building
2008-01-07T10:21,15,prox-in-classified
2008-01-07T10:21,28,prox-out-classified
2008-01-07T10:22,31,prox-in-building
2008-01-07T10:22,43,prox-in-building
2008-01-07T10:22,53,prox-in-classified
2008-01-07T10:26,1,prox-in-classified
2008-01-07T10:27,45,prox-in-classified
2008-01-07T10:27,15,prox-out-classified
2008-01-07T10:34,17,prox-in-classified
2008-01-07T10:35,20,prox-in-building
2008-01-07T10:35,32,prox-in-classified
2008-01-07T10:35,22,prox-out-classified
2008-01-07T10:37,40,prox-out-classified
2008-01-07T10:37,39,prox-in-classified
2008-01-07T10:39,9,prox-in-classified
2008-01-07T10:40,57,prox-in-classified
2008-01-07T10:41,27,prox-in-building
2008-01-07T10:41,10,prox-out-classified
2008-01-07T10:41,9,prox-out-classified
2008-01-07T10:43,40,prox-in-classified
2008-01-07T10:43,48,prox-in-building
2008-01-07T10:43,6,prox-in-building
2008-01-07T10:44,54,prox-in-classified
2008-01-07T10:44,36,prox-out-classified
2008-01-07T10:46,40,prox-out-classified
2008-01-07T10:46,36,prox-in-classified
2008-01-07T10:48,49,prox-in-classified
2008-01-07T10:48,24,prox-in-classified
2008-01-07T10:48,29,prox-in-classified
2008-01-07T10:49,22,prox-in-classified
2008-01-07T10:51,41,prox-out-classified
2008-01-07T10:51,3,prox-in-classified
2008-01-07T10:53,23,prox-in-classified
2008-01-07T10:54,8,prox-in-classified
2008-01-07T11:00,25,prox-in-building
2008-01-07T11:02,7,prox-in-classified
2008-01-07T11:03,16,prox-in-classified
2008-01-07T11:07,57,prox-out-classified
2008-01-07T11:07,40,prox-in-classified
2008-01-07T11:11,51,prox-out-classified
2008-01-07T11:12,52,prox-in-classified
2008-01-07T11:12,56,prox-in-building
2008-01-07T11:13,22,prox-out-classified
2008-01-07T11:14,52,prox-out-classified
2008-01-07T11:16,18,prox-in-classified
2008-01-07T11:17,14,prox-out-classified
2008-01-07T11:21,55,prox-in-classified
2008-01-07T11:22,30,prox-in-classified
2008-01-07T11:24,58,prox-out-classified
2008-01-07T11:25,50,prox-in-classified
2008-01-07T11:25,5,prox-in-classified
2008-01-07T11:27,35,prox-out-classified
2008-01-07T11:28,19,prox-in-classified
2008-01-07T11:29,39,prox-out-classified
2008-01-07T11:30,46,prox-in-classified
2008-01-07T11:34,15,prox-in-classified
2008-01-07T11:36,36,prox-out-classified
2008-01-07T11:36,3,prox-out-classified
2008-01-07T11:38,32,prox-out-classified
2008-01-07T11:39,5,prox-out-classified
2008-01-07T11:39,17,prox-out-classified
2008-01-07T11:39,24,prox-out-classified
2008-01-07T11:40,45,prox-out-classified
2008-01-07T11:40,29,prox-out-classified
2008-01-07T11:40,1,prox-out-classified
2008-01-07T11:43,21,prox-in-classified
2008-01-07T11:43,42,prox-in-classified
2008-01-07T11:43,30,prox-out-classified
2008-01-07T11:44,17,prox-in-classified
2008-01-07T11:45,53,prox-out-classified
2008-01-07T11:46,20,prox-in-classified
2008-01-07T11:46,26,prox-out-classified
2008-01-07T11:48,54,prox-out-classified
2008-01-07T11:49,1,prox-in-classified
2008-01-07T11:49,50,prox-out-classified
2008-01-07T11:51,18,prox-out-classified
2008-01-07T11:52,8,prox-out-classified
2008-01-07T11:52,20,prox-out-classified
2008-01-07T11:52,40,prox-out-classified
2008-01-07T11:55,32,prox-in-classified
2008-01-07T11:56,23,prox-out-classified
2008-01-07T12:00,2,prox-in-classified
2008-01-07T12:01,36,prox-in-classified
2008-01-07T12:03,7,prox-out-classified
2008-01-07T12:05,2,prox-out-classified
2008-01-07T12:07,1,prox-out-classified
2008-01-07T12:08,33,prox-in-classified
2008-01-07T12:11,49,prox-out-classified
2008-01-07T12:13,59,prox-in-classified
2008-01-07T12:14,8,prox-in-classified
2008-01-07T12:16,55,prox-out-classified
2008-01-07T12:16,19,prox-out-classified
2008-01-07T12:18,35,prox-in-building
2008-01-07T12:20,41,prox-in-classified
2008-01-07T12:21,39,prox-in-classified
2008-01-07T12:22,20,prox-in-classified
2008-01-07T12:23,54,prox-in-classified
2008-01-07T12:23,34,prox-in-classified
2008-01-07T12:23,18,prox-in-classified
2008-01-07T12:24,14,prox-in-classified
2008-01-07T12:26,14,prox-out-classified
2008-01-07T12:27,16,prox-out-classified
2008-01-07T12:28,34,prox-out-classified
2008-01-07T12:29,39,prox-out-classified
2008-01-07T12:29,22,prox-in-classified
2008-01-07T12:30,32,prox-out-classified
2008-01-07T12:31,46,prox-out-classified
2008-01-07T12:31,28,prox-in-building
2008-01-07T12:34,42,prox-out-classified
2008-01-07T12:34,36,prox-out-classified
2008-01-07T12:35,53,prox-in-classified
2008-01-07T12:36,14,prox-in-classified
2008-01-07T12:39,6,prox-in-classified
2008-01-07T12:39,13,prox-in-classified
2008-01-07T12:39,25,prox-in-classified
2008-01-07T12:39,15,prox-out-classified
2008-01-07T12:40,23,prox-in-classified
2008-01-07T12:41,25,prox-out-classified
2008-01-07T12:41,26,prox-in-building
2008-01-07T12:41,40,prox-in-classified
2008-01-07T12:42,43,prox-in-classified
2008-01-07T12:47,0,prox-in-classified
2008-01-07T12:47,3,prox-in-classified
2008-01-07T12:49,46,prox-in-classified
2008-01-07T12:50,10,prox-in-classified
2008-01-07T12:50,5,prox-in-classified
2008-01-07T12:51,38,prox-in-classified
2008-01-07T12:51,45,prox-in-classified
2008-01-07T12:52,17,prox-out-classified
2008-01-07T12:52,21,prox-out-classified
2008-01-07T12:56,54,prox-out-classified
2008-01-07T12:56,23,prox-out-classified
2008-01-07T12:57,4,prox-in-classified
2008-01-07T12:59,4,prox-out-classified
2008-01-07T12:59,10,prox-out-classified
2008-01-07T13:00,12,prox-in-building
2008-01-07T13:01,56,prox-in-classified
2008-01-07T13:01,9,prox-in-classified
2008-01-07T13:01,24,prox-in-classified
2008-01-07T13:01,52,prox-in-classified
2008-01-07T13:02,20,prox-out-classified
2008-01-07T13:03,53,prox-out-classified
2008-01-07T13:04,33,prox-out-classified
2008-01-07T13:08,56,prox-out-classified
2008-01-07T13:09,41,prox-out-classified
2008-01-07T13:09,8,prox-out-classified
2008-01-07T13:10,46,prox-out-classified
2008-01-07T13:10,51,prox-in-building
2008-01-07T13:12,13,prox-out-classified
2008-01-07T13:13,6,prox-out-classified
2008-01-07T13:14,47,prox-in-classified
2008-01-07T13:15,38,prox-out-classified
2008-01-07T13:16,58,prox-in-classified
2008-01-07T13:16,31,prox-in-classified
2008-01-07T13:18,7,prox-in-building
2008-01-07T13:18,9,prox-out-classified
2008-01-07T13:22,36,prox-in-building
2008-01-07T13:24,52,prox-out-classified
2008-01-07T13:25,43,prox-out-classified
2008-01-07T13:26,2,prox-in-classified
2008-01-07T13:26,45,prox-out-classified
2008-01-07T13:29,37,prox-in-classified
2008-01-07T13:31,37,prox-out-classified
2008-01-07T13:32,40,prox-out-classified
2008-01-07T13:33,8,prox-in-classified
2008-01-07T13:34,55,prox-in-building
2008-01-07T13:35,3,prox-out-classified
2008-01-07T13:35,34,prox-in-classified
2008-01-07T13:36,50,prox-in-building
2008-01-07T13:36,57,prox-in-classified
2008-01-07T13:37,0,prox-out-classified
2008-01-07T13:40,59,prox-out-classified
2008-01-07T13:42,14,prox-out-classified
2008-01-07T13:43,2,prox-out-classified
2008-01-07T13:44,11,prox-in-classified
2008-01-07T13:44,24,prox-out-classified
2008-01-07T13:45,27,prox-in-classified
2008-01-07T13:46,32,prox-in-classified
2008-01-07T13:48,42,prox-in-classified
2008-01-07T13:50,18,prox-out-classified
2008-01-07T13:50,19,prox-in-building
2008-01-07T13:50,17,prox-in-classified
2008-01-07T13:54,32,prox-out-classified
2008-01-07T13:56,47,prox-out-classified
2008-01-07T13:56,2,prox-in-classified
2008-01-07T13:58,39,prox-in-building
2008-01-07T13:58,22,prox-out-classified
2008-01-07T13:59,31,prox-out-classified
2008-01-07T13:59,47,prox-in-classified
2008-01-07T14:00,15,prox-in-building
2008-01-07T14:00,6,prox-in-classified
2008-01-07T14:01,34,prox-out-classified
2008-01-07T14:03,5,prox-out-classified
2008-01-07T14:06,22,prox-in-classified
2008-01-07T14:06,0,prox-in-classified
2008-01-07T14:07,8,prox-out-classified
2008-01-07T14:10,37,prox-in-classified
2008-01-07T14:11,23,prox-in-building
2008-01-07T14:13,47,prox-out-classified
2008-01-07T14:14,13,prox-in-classified
2008-01-07T14:15,1,prox-in-building
2008-01-07T14:16,30,prox-in-building
2008-01-07T14:16,0,prox-out-classified
2008-01-07T14:16,36,prox-in-classified
2008-01-07T14:17,48,prox-in-classified
2008-01-07T14:18,10,prox-in-building
2008-01-07T14:19,53,prox-in-building
2008-01-07T14:20,29,prox-in-classified
2008-01-07T14:21,27,prox-out-classified
2008-01-07T14:22,54,prox-in-building
2008-01-07T14:23,11,prox-out-classified
2008-01-07T14:23,4,prox-in-building
2008-01-07T14:23,52,prox-in-building
2008-01-07T14:24,46,prox-in-building
2008-01-07T14:26,39,prox-in-classified
2008-01-07T14:26,49,prox-in-building
2008-01-07T14:30,58,prox-out-classified
2008-01-07T14:30,15,prox-in-classified
2008-01-07T14:31,41,prox-in-classified
2008-01-07T14:33,59,prox-in-classified
2008-01-07T14:35,59,prox-out-classified
2008-01-07T14:35,13,prox-out-classified
2008-01-07T14:35,25,prox-in-classified
2008-01-07T14:35,21,prox-in-classified
2008-01-07T14:36,37,prox-out-classified
2008-01-07T14:39,25,prox-out-classified
2008-01-07T14:40,45,prox-in-building
2008-01-07T14:40,17,prox-out-classified
2008-01-07T14:43,14,prox-in-building
2008-01-07T14:44,28,prox-in-classified
2008-01-07T14:45,21,prox-out-classified
2008-01-07T14:47,42,prox-out-classified
2008-01-07T14:48,58,prox-in-classified
2008-01-07T14:49,36,prox-out-classified
2008-01-07T14:50,17,prox-in-classified
2008-01-07T14:55,11,prox-in-classified
2008-01-07T14:55,25,prox-in-classified
2008-01-07T14:56,56,prox-in-classified
2008-01-07T15:02,57,prox-out-classified
2008-01-07T15:04,33,prox-in-building
2008-01-07T15:06,2,prox-out-classified
2008-01-07T15:06,6,prox-out-classified
2008-01-07T15:08,27,prox-in-classified
2008-01-07T15:09,34,prox-in-classified
2008-01-07T15:10,27,prox-out-classified
2008-01-07T15:10,43,prox-in-classified
2008-01-07T15:11,48,prox-out-classified
2008-01-07T15:11,39,prox-out-classified
2008-01-07T15:11,22,prox-out-classified
2008-01-07T15:13,3,prox-in-building
2008-01-07T15:13,9,prox-in-classified
2008-01-07T15:14,59,prox-in-building
2008-01-07T15:16,35,prox-in-classified
2008-01-07T15:17,54,prox-in-classified
2008-01-07T15:18,32,prox-in-building
2008-01-07T15:19,31,prox-in-classified
2008-01-07T15:21,38,prox-in-classified
2008-01-07T15:22,46,prox-in-classified
2008-01-07T15:22,10,prox-in-classified
2008-01-07T15:23,6,prox-in-classified
2008-01-07T15:26,20,prox-in-classified
2008-01-07T15:26,46,prox-out-classified
2008-01-07T15:28,56,prox-out-classified
2008-01-07T15:29,47,prox-in-building
2008-01-07T15:31,29,prox-out-classified
2008-01-07T15:33,26,prox-in-classified
2008-01-07T15:34,46,prox-in-classified
2008-01-07T15:34,5,prox-in-classified
2008-01-07T15:35,40,prox-in-classified
2008-01-07T15:35,53,prox-in-classified
2008-01-07T15:39,51,prox-in-classified
2008-01-07T15:39,1,prox-in-classified
2008-01-07T15:40,48,prox-in-classified
2008-01-07T15:40,49,prox-in-classified
2008-01-07T15:40,12,prox-in-classified
2008-01-07T15:41,38,prox-out-classified
2008-01-07T15:42,7,prox-in-classified
2008-01-07T15:43,16,prox-in-classified
2008-01-07T15:44,19,prox-in-classified
2008-01-07T15:44,5,prox-out-classified
2008-01-07T15:45,58,prox-out-classified
2008-01-07T15:45,31,prox-out-classified
2008-01-07T15:48,25,prox-out-classified
2008-01-07T15:48,43,prox-out-classified
2008-01-07T15:48,57,prox-in-building
2008-01-07T15:49,22,prox-in-classified
2008-01-07T15:52,48,prox-out-classified
2008-01-07T15:53,10,prox-out-classified
2008-01-07T15:53,41,prox-out-classified
2008-01-07T15:54,24,prox-in-classified
2008-01-07T15:55,45,prox-in-classified
2008-01-07T15:55,15,prox-out-classified
2008-01-07T16:01,17,prox-out-classified
2008-01-07T16:02,28,prox-out-classified
2008-01-07T16:02,13,prox-in-building
2008-01-07T16:03,12,prox-out-classified
2008-01-07T16:04,38,prox-in-classified
2008-01-07T16:07,28,prox-in-classified
2008-01-07T16:08,20,prox-out-classified
2008-01-07T16:09,50,prox-in-classified
2008-01-07T16:10,46,prox-out-classified
2008-01-07T16:11,11,prox-out-classified
2008-01-07T16:11,9,prox-out-classified
2008-01-07T16:12,18,prox-in-classified
2008-01-07T16:13,39,prox-in-classified
2008-01-07T16:15,16,prox-out-classified
2008-01-07T16:15,43,prox-in-classified
2008-01-07T16:17,30,prox-in-classified
2008-01-07T16:21,35,prox-out-classified
2008-01-07T16:23,24,prox-out-classified
2008-01-07T16:24,55,prox-in-classified
2008-01-07T16:25,33,prox-in-classified
2008-01-07T16:25,1,prox-out-classified
2008-01-07T16:25,39,prox-out-classified
2008-01-07T16:29,51,prox-out-classified
2008-01-07T16:32,59,prox-in-classified
2008-01-07T16:33,46,prox-in-classified
2008-01-07T16:36,34,prox-out-classified
2008-01-07T16:36,33,prox-out-classified
2008-01-07T16:37,53,prox-out-classified
2008-01-07T16:38,45,prox-out-classified
2008-01-07T16:38,18,prox-out-classified
2008-01-07T16:41,54,prox-out-classified
2008-01-07T16:42,7,prox-out-classified
2008-01-07T16:42,29,prox-in-classified
2008-01-07T16:42,5,prox-in-classified
2008-01-07T16:47,6,prox-out-classified
2008-01-07T16:49,19,prox-out-classified
2008-01-07T16:52,21,prox-in-classified
2008-01-07T16:53,14,prox-in-classified
2008-01-07T16:54,30,prox-out-classified
2008-01-07T16:54,59,prox-out-classified
2008-01-07T16:55,37,prox-in-classified
2008-01-07T16:55,12,prox-in-building
2008-01-07T16:55,28,prox-out-classified
2008-01-07T16:58,36,prox-in-classified
2008-01-07T17:00,15,prox-in-classified
2008-01-07T17:01,21,prox-out-classified
2008-01-07T17:03,26,prox-out-classified
2008-01-07T17:04,29,prox-out-classified
2008-01-07T17:04,40,prox-out-classified
2008-01-07T17:04,55,prox-out-classified
2008-01-07T17:06,0,prox-in-classified
2008-01-07T17:07,36,prox-out-classified
2008-01-07T17:08,14,prox-out-classified
2008-01-07T17:08,45,prox-in-classified
2008-01-07T17:10,45,prox-out-classified
2008-01-07T17:10,43,prox-out-classified
2008-01-07T17:11,33,prox-in-classified
2008-01-07T17:11,11,prox-in-classified
2008-01-07T17:11,52,prox-in-classified
2008-01-07T17:11,49,prox-out-classified
2008-01-07T17:17,46,prox-out-classified
2008-01-07T17:19,51,prox-in-classified
2008-01-07T17:19,50,prox-out-classified
2008-01-07T17:21,26,prox-in-classified
2008-01-07T17:22,22,prox-out-classified
2008-01-07T17:23,5,prox-out-classified
2008-01-07T17:28,5,prox-in-classified
2008-01-07T17:29,59,prox-in-classified
2008-01-07T17:31,6,prox-in-classified
2008-01-07T17:33,38,prox-out-classified
2008-01-07T17:35,7,prox-in-classified
2008-01-07T17:35,38,prox-in-classified
2008-01-07T17:36,4,prox-in-classified
2008-01-07T17:37,38,prox-out-classified
2008-01-07T17:38,24,prox-in-classified
2008-01-07T17:39,57,prox-in-classified
2008-01-07T17:40,2,prox-in-classified
2008-01-07T17:41,51,prox-out-classified
2008-01-07T17:43,3,prox-in-classified
2008-01-07T17:47,11,prox-out-classified
2008-01-07T17:47,4,prox-out-classified
2008-01-07T17:49,23,prox-in-classified
2008-01-07T17:54,5,prox-out-classified
2008-01-07T17:55,27,prox-in-classified
2008-01-07T17:58,48,prox-in-classified
2008-01-07T17:59,24,prox-out-classified
2008-01-07T18:00,27,prox-out-classified
2008-01-07T18:01,0,prox-out-classified
2008-01-07T18:01,23,prox-out-classified
2008-01-07T18:02,7,prox-out-classified
2008-01-07T18:07,15,prox-out-classified
2008-01-07T18:10,10,prox-in-classified
2008-01-07T18:10,25,prox-in-classified
2008-01-07T18:11,37,prox-out-classified
2008-01-07T18:15,52,prox-out-classified
2008-01-07T18:16,14,prox-in-classified
2008-01-07T18:16,26,prox-out-classified
2008-01-07T18:18,47,prox-in-classified
2008-01-07T18:20,47,prox-out-classified
2008-01-07T18:20,31,prox-in-classified
2008-01-07T18:26,33,prox-out-classified
2008-01-07T18:31,3,prox-out-classified
2008-01-07T18:31,59,prox-out-classified
2008-01-07T18:31,14,prox-out-classified
2008-01-07T18:33,10,prox-out-classified
2008-01-07T18:35,32,prox-in-classified
2008-01-07T18:38,32,prox-out-classified
2008-01-07T18:42,57,prox-out-classified
2008-01-07T18:42,20,prox-in-classified
2008-01-07T18:45,2,prox-out-classified
2008-01-07T18:46,6,prox-out-classified
2008-01-07T18:57,48,prox-out-classified
2008-01-07T19:01,31,prox-out-classified
2008-01-07T19:09,43,prox-in-classified
2008-01-07T19:15,31,prox-in-classified
2008-01-07T19:17,6,prox-in-classified
2008-01-07T19:22,12,prox-in-classified
2008-01-07T19:25,25,prox-out-classified
2008-01-07T19:26,59,prox-in-classified
2008-01-07T19:27,20,prox-out-classified
2008-01-07T19:29,31,prox-out-classified
2008-01-07T19:33,25,prox-in-classified
2008-01-07T19:37,59,prox-out-classified
2008-01-07T19:56,43,prox-out-classified
2008-01-07T20:05,6,prox-out-classified
2008-01-07T20:27,25,prox-out-classified
2008-01-07T20:53,12,prox-out-classified
2008-01-08T06:39,17,prox-in-building
2008-01-08T07:02,56,prox-in-building
2008-01-08T07:06,44,prox-in-building
2008-01-08T07:09,8,prox-in-building
2008-01-08T07:38,50,prox-in-building
2008-01-08T07:45,42,prox-in-building
2008-01-08T07:55,35,prox-in-building
2008-01-08T07:56,18,prox-in-building
2008-01-08T08:04,39,prox-in-building
2008-01-08T08:04,40,prox-in-building
2008-01-08T08:05,41,prox-in-building
2008-01-08T08:06,58,prox-in-building
2008-01-08T08:09,54,prox-in-building
2008-01-08T08:10,28,prox-in-building
2008-01-08T08:16,19,prox-in-building
2008-01-08T08:23,51,prox-in-building
2008-01-08T08:29,55,prox-in-building
2008-01-08T08:31,38,prox-in-building
2008-01-08T08:32,45,prox-in-building
2008-01-08T08:33,21,prox-in-building
2008-01-08T08:41,7,prox-in-building
2008-01-08T08:44,44,prox-in-classified
2008-01-08T08:46,44,prox-out-classified
2008-01-08T08:48,10,prox-in-building
2008-01-08T08:49,16,prox-in-building
2008-01-08T08:54,50,prox-in-classified
2008-01-08T08:55,30,prox-in-building
2008-01-08T08:56,5,prox-in-building
2008-01-08T08:58,44,prox-in-classified
2008-01-08T08:58,56,prox-in-classified
2008-01-08T08:59,15,prox-in-building
2008-01-08T09:00,1,prox-in-building
2008-01-08T09:00,33,prox-in-building
2008-01-08T09:01,0,prox-in-building
2008-01-08T09:02,36,prox-in-building
2008-01-08T09:02,17,prox-in-classified
2008-01-08T09:03,42,prox-in-classified
2008-01-08T09:05,54,prox-in-classified
2008-01-08T09:06,44,prox-out-classified
2008-01-08T09:06,35,prox-in-classified
2008-01-08T09:06,8,prox-in-classified
2008-01-08T09:08,4,prox-in-building
2008-01-08T09:09,17,prox-out-classified
2008-01-08T09:13,46,prox-in-building
2008-01-08T09:14,14,prox-in-building
2008-01-08T09:16,29,prox-in-building
2008-01-08T09:16,23,prox-in-building
2008-01-08T09:18,26,prox-in-building
2008-01-08T09:21,22,prox-in-building
2008-01-08T09:23,18,prox-in-classified
2008-01-08T09:24,9,prox-in-building
2008-01-08T09:25,34,prox-in-building
2008-01-08T09:26,57,prox-in-building
2008-01-08T09:28,50,prox-out-classified
2008-01-08T09:30,52,prox-in-building
2008-01-08T09:30,38,prox-in-classified
2008-01-08T09:32,11,prox-in-building
2008-01-08T09:34,24,prox-in-building
2008-01-08T09:36,54,prox-out-classified
2008-01-08T09:37,38,prox-out-classified
2008-01-08T09:46,4,prox-in-classified
2008-01-08T09:48,32,prox-in-building
2008-01-08T09:49,53,prox-in-building
2008-01-08T09:50,28,prox-in-classified
2008-01-08T09:54,44,prox-in-classified
2008-01-08T09:56,43,prox-in-building
